season,season_type,player_id,player_name,position,position_group,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2023,REG,00-0036567,E.Mitchell,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,75,281,2,0,0,14,-11.30356072,0,6,8,14,0,0,0,-22,26,2,-8.163013312,0,-0.636363636,0.054421769,-0.018835616,0.068447722,0,41.5,47.5
2023,REG,00-0036569,G.Brightwell,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,19,0,0,0,0,-3.899821026,0,5,7,47,0,0,0,-6,53,2,2.06305251,0,-7.833333333,0.075268817,-0.012958963,0.103831952,0,6.6,11.6
2023,REG,00-0036590,Q.Morris,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,26,1,0,0,33,5,1,1.752910835,0,0.787878788,0.051724138,0.080882353,0.134203854,0,8.6,10.6
2023,REG,00-0036613,J.Waddle,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,12,0,0,0,1,-0.689486611,0,72,104,1014,4,0,0,1051,421,47,45.95691771,0,0.964795433,0.227074236,0.298494746,0.549557676,0,126.6,198.6
2023,REG,00-0036620,D.Eskridge,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,1,-0.813304995,0,0,1,0,0,0,0,17,0,0,-1.209084937,0,0,0.026315789,0.052631579,0.076315789,0,0.5,0.5
2023,REG,00-0036626,D.Brown,WR,WR,1,1,4,0,0,0,0,0,0,1,3,0,-0.30589397,0,4,,1,0,0,0,0,0,-0.855228432,0,12,23,168,1,0,0,387,76,8,8.51626125,0,0.434108527,0.05764411,0.128742515,0.176585926,0,22.96,34.96
2023,REG,00-0036628,J.Bates,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,28,151,0,0,0,175,65,6,-5.566456085,0,0.862857143,0.055226824,0.051364837,0.118795623,0,15.1,34.1
2023,REG,00-0036630,T.Wallace,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,11,0,0,0,23,0,1,-0.750896574,0,0.47826087,0.076923077,0.150326797,0.220613374,1,7.1,8.1
2023,REG,00-0036635,I.Smith-Marsette,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,74,1,0,0,4,4.189766712,0,8,10,51,0,0,0,9,48,5,1.515756132,0,5.666666667,0.0625,0.006864989,0.098555492,1,24.5,32.5
2023,REG,00-0036637,N.Gray,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-2.756800421,0,28,41,305,2,0,0,270,140,16,5.18410226,0,1.12962963,0.073214286,0.074053758,0.161659059,0,42.6,70.6
2023,REG,00-0036646,S.Fehoko,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,9,1,0,0,18,7,1,1.041616992,0,0.5,0.052631579,0.100558659,0.14933843,0,6.9,7.9
2023,REG,00-0036648,N.Niemann,ILB,LB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,1,0,0,-2.806892096,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2023,REG,00-0036672,G.Stuard,MLB,LB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2023,REG,00-0036727,A.Prentice,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,12,0,1,1,1,-4.062858141,0,2,3,12,0,0,0,11,8,0,-2.027483863,0,1.090909091,0.041666667,0.022964509,0.078575157,0,0.4,2.4
2023,REG,00-0036741,J.Stoll,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,38,0,0,0,25,25,2,-2.195436682,0,1.52,0.052980132,0.020064205,0.093515142,0,3.8,8.8
2023,REG,00-0036754,B.Wright,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,14,91,1,0,0,40,49,2,5.006717907,0,2.275,0.052434457,0.024875622,0.096064621,0,15.1,28.1
2023,REG,00-0036841,A.Trammell,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,29,0,0,0,25,35,2,-3.005426419,0,1.16,0.125,0.06234414,0.231140898,0,2.9,6.9
2023,REG,00-0036842,K.Nwangwu,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,13,0,0,0,0,-0.822951465,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.3,1.3
2023,REG,00-0036849,T.Atwell,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,5,31,0,0,0,2,1.971372949,0,39,67,483,3,0,0,767,104,26,8.281208721,1,0.629726206,0.146608315,0.207465513,0.365138331,0,73.4,112.4
2023,REG,00-0036857,C.Evans,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,12,0,0,0,0,-0.651537824,0,1,1,-1,0,0,0,-1,0,0,-1.347624186,0,1,0.032258065,-0.004237288,0.045420995,0,1.1,2.1
2023,REG,00-0036860,J.Funk,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,0,0,0,0,-0.883889151,0,1,1,12,0,0,0,0,12,1,1.413817332,0,0,0.025641026,,,0,2.2,3.2
2023,REG,00-0036862,B.Skowronek,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,9,0,0,0,1,-1.719235858,0,8,12,66,1,0,0,88,30,3,1.425285521,0,0.75,0.043636364,0.039621792,0.0931898,0,13.5,21.5
2023,REG,00-0036875,R.Stevenson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,156,619,4,1,1,36,-12.85497886,0,38,51,238,0,0,0,13,261,8,-18.01663084,0,18.30769231,0.1275,0.005579399,0.195155579,0,107.7,145.7
2023,REG,00-0036876,K.Granson,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,2.840270859,0,30,50,368,1,0,0,402,128,19,11.46044108,0,0.915422886,0.102880658,0.112165179,0.232836613,0,43,73
2023,REG,00-0036887,L.Farrell,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,15,155,0,0,0,71,96,5,8.012351745,0,2.183098592,0.048231511,0.027434312,0.091551285,0,15.5,28.5
2023,REG,00-0036893,N.Harris,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,255,1035,8,2,1,51,-24.94511192,0,29,38,170,0,0,0,9,175,9,-1.420143288,0,18.88888889,0.1,0.0041841,0.15292887,0,166.5,195.5
2023,REG,00-0036894,P.Freiermuth,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,32,47,308,2,0,0,311,145,17,8.491559867,1,0.990353698,0.149681529,0.132509587,0.317279004,0,44.8,76.8
2023,REG,00-0036898,D.Mills,QB,QB,18,39,173,2,0,2,13,0,0,313,74,12,-5.029577498,1,0.552715655,-0.082436245,2,9,0,0,0,0,0.575884141,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,17.82,17.82
2023,REG,00-0036900,J.Chase,WR,WR,1,1,-7,0,0,0,0,0,0,-7,0,0,-2.102857019,0,0,,3,-6,0,0,0,0,-2.737977858,0,100,145,1216,7,1,0,1254,541,63,60.54723269,0,0.96969697,0.262681159,0.358490566,0.644965135,0,162.72,262.72
2023,REG,00-0036906,K.Herbert,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,132,611,2,0,0,25,-2.62244654,1,20,31,134,1,1,1,17,138,9,-16.81677168,0,7.882352941,0.10367893,0.007021892,0.160433719,0,92.5,112.5
2023,REG,00-0036912,D.Smith,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,81,112,1066,7,1,1,1350,294,47,34.9687877,0,0.78962963,0.227642276,0.327352085,0.570609874,0,146.6,227.6
2023,REG,00-0036913,K.Toney,WR,WR,0,1,0,0,0,0,0,0,0,16,0,0,-0.44609343,0,0,,11,31,0,0,0,2,-4.554904407,0,27,38,169,1,1,0,112,128,12,-8.356740063,0,1.508928571,0.086560364,0.036817883,0.155613065,0,26,53
2023,REG,00-0036919,K.Gainwell,RB,RB,1,1,17,0,0,0,0,0,0,17,0,1,1.234505849,0,1,,84,364,2,3,1,19,-12.69911778,1,30,37,183,0,0,0,71,175,11,2.570538668,0,2.577464789,0.083146067,0.019019555,0.13803279,0,67.38,97.38
2023,REG,00-0036924,M.Carter,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,30,187,0,0,0,9,3.056426897,0,24,31,101,1,0,0,34,87,5,-14.75494196,0,2.970588235,0.066381156,0.010611735,0.106999949,0,34.8,58.8
2023,REG,00-0036928,K.Trask,QB,QB,0,1,0,0,0,0,0,0,0,3,0,0,-1.880302873,0,0,,1,-1,0,0,0,0,-1.719696207,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.1,-0.1
2023,REG,00-0036936,R.Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,28,178,1,0,0,5,0.948192097,0,40,62,352,1,1,0,322,216,17,-3.349013924,0,1.093167702,0.114814815,0.089345172,0.234763843,0,65,105
2023,REG,00-0036945,J.Fields,QB,QB,227,370,2562,16,9,44,285,7,3,2961,1224,121,-36.29647671,0,0.865248227,0.053795393,124,657,4,3,1,43,25.81475209,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,230.18,230.18
2023,REG,00-0036955,T.Marshall,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,33,139,0,1,0,238,48,8,-7.208909527,0,0.584033613,0.120437956,0.134920635,0.275101379,0,13.9,32.9
2023,REG,00-0036963,A.St. Brown,WR,WR,0,0,0,0,0,1,8,0,0,0,0,0,-1.974574174,0,,,4,24,0,0,0,2,1.235034344,0,119,164,1515,10,1,1,1271,668,75,72.29093314,0,1.191974823,0.299817185,0.32876358,0.679860283,0,211.9,330.9
2023,REG,00-0036970,K.Pitts,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-1.651203763,0,53,90,667,3,0,0,1029,134,35,17.37755679,0,0.648202138,0.177165354,0.244534221,0.436921986,0,84.3,137.3
2023,REG,00-0036971,T.Lawrence,QB,QB,370,564,4016,21,14,35,224,8,5,4613,1778,179,0.777313856,1,0.870583135,0.082973629,70,339,4,3,2,23,1.389242048,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,262.54,262.54
2023,REG,00-0036972,M.Jones,QB,QB,224,345,2120,10,12,22,127,2,1,2410,1211,100,-53.75460128,0,0.87966805,0.010622492,26,96,0,1,1,11,-4.423463598,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,106.4,106.4
2023,REG,00-0036973,T.Etienne,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,267,1008,11,0,0,53,-34.79458885,2,58,73,476,1,0,0,-67,523,23,9.622610764,0,-7.104477612,0.120263591,-0.015002239,0.16989382,0,224.4,282.4
2023,REG,00-0036980,E.Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,11,0,1,1,2,-10.26295605,0,59,104,640,2,1,1,1155,191,29,-1.748740234,0,0.554112554,0.181818182,0.239130435,0.440118577,0,73.1,132.1
2023,REG,00-0036982,C.Golston,DE,DL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,2,2
2023,REG,00-0036984,T.Sermon,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,35,160,0,0,0,7,-1.112495123,0,3,6,13,0,0,0,11,6,0,-3.039906486,0,1.181818182,0.038709677,0.009189641,0.064497265,0,17.3,20.3
2023,REG,00-0036988,J.Palmer,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0,0,0.225568585,0,38,61,581,2,1,1,693,196,22,8.454436658,0,0.838383838,0.171830986,0.256952169,0.437612997,0,68.7,106.7
2023,REG,00-0036991,A.Rodgers,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,30,0,0,-2.003556651,0,0,0.038461538,0.076530612,0.111263736,0,0,0
2023,REG,00-0036997,J.Williams,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,217,774,3,0,0,41,-37.90410387,1,47,58,228,2,1,1,-99,301,10,-5.755793265,1,-2.303030303,0.135514019,-0.032448378,0.180557164,0,132.2,179.2
2023,REG,00-0037005,T.Tremble,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,23,32,194,3,0,0,204,95,10,2.105334427,0,0.950980392,0.077108434,0.063001853,0.159763948,0,37.4,60.4
2023,REG,00-0037013,Z.Wilson,QB,QB,221,368,2271,8,7,46,340,7,4,2672,1113,104,-101.3001516,1,0.84992515,0.008002094,36,211,0,4,3,7,-17.910527,1,0,0,0,0,0,0,0,0,0,,0,,,,,0,119.94,119.94
2023,REG,00-0037077,S.Howell,QB,QB,388,612,3946,21,21,65,449,3,1,4588,2019,180,-103.6611776,1,0.860069747,0.029734636,48,263,5,1,1,19,23.63125709,1,1,1,4,0,0,0,1,3,0,-0.30589397,0,4,0.035714286,0.006493506,0.058116883,0,256.54,257.54
2023,REG,00-0037078,C.Turner,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,15,120,0,0,0,102,50,4,-0.005128662,0,1.176470588,0.060483871,0.072909221,0.141762261,0,12,23
2023,REG,00-0037086,G.Calcaterra,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,39,0,0,0,7,32,3,3.082500661,0,5.571428571,0.057971014,0.013307985,0.096272111,0,3.9,7.9
2023,REG,00-0037091,B.Melton,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,21,0,0,0,2,1.374890348,0,16,24,218,1,0,0,267,37,13,8.540199223,0,0.816479401,0.1875,0.261252446,0.464126712,0,29.9,45.9
2023,REG,00-0037098,S.Toure,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,18,78,0,0,0,316,18,4,-3.587043906,1,0.246835443,0.069498069,0.134296643,0.198254754,0,9.8,17.8
2023,REG,00-0037120,T.Goodson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,87,0,0,0,4,-2.685727909,0,6,9,34,0,0,0,-4,51,1,-4.947708222,0,-8.5,0.054878049,-0.003072197,0.080166536,0,12.1,18.1
2023,REG,00-0037132,B.Covey,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,42,0,0,0,52,26,2,0.560594192,0,0.807692308,0.086956522,0.098859316,0.199636304,0,4.2,8.2
2023,REG,00-0037156,I.Charles,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,4,0,0,-1.517923749,0,0,0.055555556,0.026845638,0.10212528,0,0,0
2023,REG,00-0037157,Z.Knight,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,13,0,0,0,0,-0.205319102,0,1,1,8,0,0,0,-5,13,0,0.609827129,0,-1.6,0.037037037,-0.030120482,0.034471218,0,2.1,3.1
2023,REG,00-0037197,I.Pacheco,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,205,935,7,1,1,53,-3.767482466,0,44,49,244,2,0,0,-113,359,12,1.82196975,0,-2.159292035,0.098790323,-0.038513974,0.121225702,0,169.9,213.9
2023,REG,00-0037216,J.Ross,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,11,53,0,0,0,117,15,2,1.109438185,0,0.452991453,0.06010929,0.100257069,0.160343883,0,5.3,11.3
2023,REG,00-0037228,J.Warren,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,149,784,4,3,1,36,-4.028853709,0,61,74,370,0,1,1,-115,482,19,-13.43263333,0,-3.217391304,0.152892562,-0.036174898,0.204016415,0,135.4,196.4
2023,REG,00-0037238,D.London,WR,WR,1,1,22,0,0,0,0,0,0,12,10,1,1.844014602,0,1.833333333,,0,0,0,0,0,0,,0,69,110,905,2,0,0,1264,188,45,11.76387584,1,0.715981013,0.232067511,0.324268856,0.575089465,0,105.38,174.38
2023,REG,00-0037239,C.Olave,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,87,138,1123,5,0,0,1834,347,57,42.34549279,1,0.612322792,0.250453721,0.394069618,0.651529313,0,144.3,231.3
2023,REG,00-0037240,J.Williams,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,29,1,0,0,1,2.504309055,0,24,42,354,2,1,0,665,105,14,13.63102021,0,0.532330827,0.100238663,0.235231694,0.315020181,0,56.3,80.3
2023,REG,00-0037247,G.Pickens,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,18,0,0,0,2,0.727427637,0,63,106,1140,5,3,0,1428,388,41,28.604736,0,0.798319328,0.228448276,0.393280088,0.617968475,0,145.8,208.8
2023,REG,00-0037248,J.Cook,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,237,1122,2,3,1,53,-7.302238106,0,44,54,445,4,1,1,137,398,16,16.36920555,0,3.248175182,0.109090909,0.032728141,0.186546063,0,188.7,232.7
2023,REG,00-0037252,G.Dulcich,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,25,0,0,0,23,5,2,-4.157561155,0,1.086956522,0.074074074,0.092369478,0.175769746,0,2.5,5.5
2023,REG,00-0037256,R.White,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,272,990,6,2,1,46,-44.98654554,0,64,70,549,3,1,1,-33,611,23,23.21809651,0,-16.63636364,0.127272727,-0.007593189,0.185593859,0,203.9,267.9
2023,REG,00-0037257,D.Bell,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,23,167,3,0,0,142,73,9,8.862044935,0,1.176056338,0.071428571,0.047892074,0.140667309,0,34.7,48.7
2023,REG,00-0037258,D.Pierce,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,145,416,2,0,0,14,-40.75755988,0,13,17,101,0,0,0,14,95,3,0.550458081,0,7.214285714,0.053797468,0.006121557,0.084981292,1,69.7,82.7
2023,REG,00-0037261,K.Shakir,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,10,0,0,0,1,0.538322922,0,39,45,611,2,0,0,402,282,26,44.15098259,0,1.519900498,0.088932806,0.091738932,0.197616462,0,74.1,113.1
2023,REG,00-0037263,T.Allgeier,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,186,683,4,0,0,39,-21.90430987,0,18,23,193,1,0,0,-23,217,6,3.220435935,1,-8.391304348,0.063711911,-0.008611007,0.089540162,0,119.6,137.6
2023,REG,00-0037267,J.Ford,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,204,813,4,0,0,33,-36.39553655,1,44,63,319,5,0,0,30,304,16,-6.178224923,0,10.63333333,0.110915493,0.007221955,0.171428608,0,169.2,213.2
2023,REG,00-0037273,K.Philips,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,22,181,0,0,0,197,79,9,6.535338858,0,0.918781726,0.097345133,0.093100189,0.211187831,0,18.1,33.1
2023,REG,00-0037276,T.Chandler,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,102,461,3,0,0,20,0.693466081,0,21,25,159,0,0,0,-47,206,7,3.944338553,0,-3.382978723,0.066489362,-0.016123499,0.088447593,0,80,101
2023,REG,00-0037277,T.Quitoriano,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,33,0,0,0,15,18,2,2.072669615,0,2.2,0.028846154,0.027881041,0.062785959,0,3.3,5.3
2023,REG,00-0037282,J.Mitchell,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,28,0,0,0,16,12,1,2.285749022,0,1.75,0.031746032,0.032323232,0.07024531,0,2.8,4.8
2023,REG,00-0037286,K.Harris,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,65,1,0,0,2,-2.280369054,0,3,3,58,0,0,0,-1,59,2,4.877603708,0,-58,0.056603774,-0.005076142,0.081352361,0,18.3,21.3
2023,REG,00-0037289,M.Rodriguez,ILB,LB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,6,0,1,0.050586779,0,1,0.023809524,0.01986755,0.04962157,0,0.6,1.6
2023,REG,00-0037291,J.Nailor,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,29,0,0,0,54,21,1,-2.025536781,0,0.537037037,0.092307692,0.107784431,0.21391064,0,2.9,5.9
2023,REG,00-0037292,A.Ogletree,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,21,147,2,0,0,209,30,8,9.111151941,0,0.703349282,0.06017192,0.082413249,0.147947154,0,26.7,35.7
2023,REG,00-0037299,K.Ingram,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,35,74,0,0,0,4,-11.31671104,0,4,4,26,0,0,0,-5,31,1,0.337758656,0,-5.2,0.042105263,-0.006468305,0.058630081,0,10,14
2023,REG,00-0037304,C.Heyward,TE,TE,0,1,0,0,0,0,0,0,0,-4,0,0,-0.252610049,0,0,,1,0,0,0,0,0,-1.867114038,0,23,34,167,0,0,0,175,94,8,-4.159333887,0,0.954285714,0.102719033,0.078090138,0.208741647,0,16.7,39.7
2023,REG,00-0037306,J.FitzPatrick,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,12,0,0,0,2,10,1,0.712112443,0,6,0.029411765,0.009756098,0.050946915,0,1.2,2.2
2023,REG,00-0037311,K.Kieft,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,5,2,1,0,0,61,2,1,-1.334328554,0,0.032786885,0.056818182,0.116634799,0.166871632,0,6.2,7.2
2023,REG,00-0037317,N.Muse,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,22,0,0,0,12,10,1,1.351340042,0,1.833333333,0.023255814,0.029925187,0.055831352,0,2.2,3.2
2023,REG,00-0037382,B.Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,30,284,4,0,0,328,89,12,20.30865455,1,0.865853659,0.100334448,0.147019274,0.253415164,0,54.4,73.4
2023,REG,00-0037410,J.Corbin,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,1,1.848789799,0,3,3,12,0,0,0,-1,13,1,2.7991793,0,-12,0.115384615,-0.006622517,0.168441161,0,1.3,4.3
2023,REG,00-0037420,K.Lassiter,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,-1,3,0,0.2223148,0,0,0.022727273,-0.003355705,0.031741916,0,0.2,1.2
2023,REG,00-0037429,R.Blackshear,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,46,0,0,0,1,-4.492898128,1,6,7,45,0,0,0,13,38,1,-2.054421453,0,3.461538462,0.041420118,0.019637462,0.075876401,0,11.1,17.1
2023,REG,00-0037451,R.Williams,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,8,0,0,-0.681053434,0,0,0.05,0.022408964,0.090686275,0,0,0
2023,REG,00-0037475,S.Smartt,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,21,155,1,0,0,180,56,6,3.323155458,0,0.861111111,0.050119332,0.060040027,0.117207016,0,21.5,32.5
2023,REG,00-0037487,D.Thompkins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,56,0,0,0,4,3.92556441,0,17,25,83,1,1,1,163,74,5,-8.702345053,0,0.509202454,0.076219512,0.061163227,0.157143527,0,17.9,34.9
2023,REG,00-0037506,C.Fotheringham,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,1,5,0,0.212422261,0,6,0.052631579,0.006535948,0.083522532,0,0.6,1.6
2023,REG,00-0037525,J.Mason,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,40,206,3,0,0,13,5.648756881,0,3,4,31,0,0,0,12,23,1,0.765936658,0,2.583333333,0.040816327,0.013100437,0.070394795,0,41.7,44.7
2023,REG,00-0037539,L.Krull,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,14,95,1,0,0,133,50,5,1.956465885,0,0.714285714,0.066037736,0.084177215,0.157980654,0,15.5,23.5
2023,REG,00-0037545,R.Shaheed,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,37,0,0,0,1,-1.130011724,0,46,75,719,5,0,0,1094,151,27,12.09054142,0,0.657221207,0.142045455,0.245071685,0.384618361,1,111.6,157.6
2023,REG,00-0037557,R.Rivers,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,129,0,0,0,4,-4.549811473,0,5,5,22,0,0,0,-19,41,0,-0.638197886,0,-1.157894737,0.034246575,-0.018645731,0.038317851,0,15.1,20.1
2023,REG,00-0037569,P.Hendershot,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.204385913,0,4,7,38,0,0,0,27,28,1,-1.408349091,0,1.407407407,0.034482759,0.022594142,0.067540038,0,3.8,7.8
2023,REG,00-0037607,R.Stonehouse,P,SPEC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-11,0,1,1,0,-3.44837581,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-3.1,-3.1
2023,REG,00-0037614,J.Metchie,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.293807678,0,16,30,158,0,0,0,266,84,7,-6.037336144,0,0.593984962,0.063157895,0.061135371,0.137531602,0,16.2,32.2
2023,REG,00-0037654,T.Fisk,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,3,6,1,1.195626499,0,3,0.052631579,0.020689655,0.093430127,0,0.9,1.9
